train_number,train_name,from_station_code,departure,to_station_code,arrival,distance,duration_hours,duration_minutes,sleeper,chair_car,first_class,first_ac,second_ac,third_ac,return_train,train_type,total_seats
11030,Koyna_express,KOP,7:55:00,CSTM,20:22:00,518,12,27,0,1,0,0,0,0,11029,PASS,461
11033,Pune_darbhanga_gyan_ganga_exp,PUNE,16:15:00,DBG,6:45:00,1948,38,30,1,0,0,0,1,1,11034,PASS,309
11034,Darbhanga_pune_gyan_ganga_exp,DBG,17:00:00,PUNE,8:05:00,1948,39,5,1,0,0,0,1,1,11033,SF,365
11035,Dadar_mysore_sharavati_express,DR,21:30:00,MYS,21:45:00,1212,24,15,1,0,0,0,1,1,11036,EXP,369
11036,Mysore_dadar_sharavati_express,MYS,6:15:00,DR,5:50:00,1212,23,35,1,0,0,0,1,1,11035,EXP,476
11037,Pune_gorakhpur_exp,PUNE,16:15:00,GKP,1:15:00,1771,33,0,1,0,0,0,1,1,11038,SF,365
11038,Gorakhpur_pune_exp,GKP,15:30:00,PUNE,4:05:00,1771,36,35,1,0,0,0,1,1,11037,EXP,345
11039,Maharashtra_express,KOP,15:30:00,G,20:15:00,1346,28,45,1,0,0,0,1,1,11040,EXP,333
11040,Maharashtra_express,G,8:20:00,KOP,12:45:00,1346,28,25,1,0,0,0,1,1,11039,EXP,345
11041,Mumbai_chennai_express,CSTM,14:00:00,MAS,16:45:00,1283,26,45,1,0,0,0,1,1,11042,EXP,379
11042,Chennaicentral_cst_mumbai_express,MAS,11:55:00,CSTM,13:45:00,1283,25,50,1,0,0,0,1,1,11041,EXP,488
11043,Mumbai_ltt_madurai_exp,LTT,0:15:00,MDU,12:30:00,1702,36,15,1,0,0,0,1,1,11044,EXP,451
11044,Madurai_mumbai_ltt_exp,MDU,18:00:00,LTT,5:45:00,1702,35,45,1,0,0,0,1,1,11043,EXP,467
11045,Kolhapur_csmt_dhanbad_deekshabhoomi_exp,KOP,23:45:00,DHN,12:00:00,2968,60,15,1,0,0,0,0,1,11046,EXP,440
11046,Dhanbad_kolhapur_csmt_deekshabhoomi_exp,DHN,13:45:00,KOP,4:00:00,2968,62,15,1,0,0,0,0,1,11045,EXP,319
11047,Hubli_express,MRJ,0:10:00,UBL,6:25:00,279,6,15,1,0,0,0,0,0,11048,EXP,489
11048,Hubli_miraj_express,UBL,23:00:00,MRJ,5:15:00,279,6,15,1,0,0,0,0,0,11047,EXP,356
11049,Ahmedabad_kolhapur_express,ADI,19:30:00,KOP,15:25:00,961,19,55,1,0,0,0,1,1,11050,EXP,352
11050,Kolhapur_ahmedabad_express,KOP,12:50:00,ADI,7:45:00,961,18,55,1,0,0,0,1,1,11049,EXP,349
11051,Solapur_kolhapur_express,SUR,8:10:00,KOP,14:15:00,315,6,5,1,0,0,0,0,1,11052,EXP,475
11052,Kolhapur_solapur_express,KOP,8:45:00,SUR,15:00:00,315,6,15,1,0,0,0,0,1,11051,EXP,467
11055,Mumbai_ltt_gorakhpur_exp,LTT,10:55:00,GKP,20:15:00,1733,33,20,1,0,0,0,1,1,11056,MAIL,443
11056,Gorakhpur_mumbai_ltt_exp,GKP,6:25:00,LTT,16:05:00,1733,33,40,1,0,0,0,1,1,11055,MAIL,393
11057,Dadar_amritsar_express,DR,23:45:00,ASR,16:30:00,2037,40,45,1,0,0,0,1,1,11058,EXP,323
11058,Amritsar_dadar_express,ASR,8:30:00,DR,4:00:00,2037,43,30,1,0,0,0,1,1,11057,EXP,442
11059,Mumbai_ltt_chhapra_godan_exp,LTT,10:55:00,CPR,20:55:00,1772,34,0,1,0,0,0,1,1,11060,EXP,462
11060,Chhapra_mumbai_ltt_godan_exp,CPR,5:30:00,LTT,16:05:00,1772,34,35,1,0,0,0,1,1,11059,PASS,388
11061,Mumbai_ltt_darbhanga_pawan_exp,LTT,12:15:00,DBG,22:45:00,1791,34,30,1,0,0,0,1,1,11062,EXP,464
11062,Darbhanga_mumbai_ltt_pawan_exp,DBG,15:50:00,LTT,3:45:00,1791,35,55,1,0,0,0,1,1,11061,EXP,427
11063,Chennai_egmore_mettur_dam_slip_exp,MS,23:00:00,MTDM,6:50:00,353,7,50,1,0,0,1,1,1,11064,EXP,496
11064,Salem_chennai_egmore_exp,SA,21:00:00,MS,4:50:00,353,7,50,1,0,0,1,1,1,11063,EXP,417
11065,Mumbai_ltt_darbhanga_pawan_exp,LTT,12:15:00,DBG,1:20:00,1880,37,5,1,0,0,0,1,1,11066,EXP,465
11066,Darbhanga_mumbai_ltt_pawan_exp,DBG,13:10:00,LTT,3:45:00,1880,38,35,1,0,0,0,1,1,11065,EXP,395
11067,Mumbai_ltt_faizabad_saket_exp,LTT,5:20:00,FD,9:25:00,1505,28,5,1,0,0,0,1,1,11068,EXP,441
11068,Faizabad_mumbai_ltt_saket_exp,FD,15:35:00,LTT,21:40:00,1505,30,5,1,0,0,0,1,1,11067,EXP,320
11069,Tulsi_express,LTT,5:20:00,ALD,8:50:00,1511,27,30,1,0,0,0,1,1,11070,EXP,464
11070,Tulsi_express,ALD,16:15:00,LTT,21:40:00,1511,29,25,1,0,0,0,1,1,11069,EXP,411
11071,Kamayani_express,LTT,12:40:00,BSB,19:25:00,1640,30,45,1,0,0,0,1,1,11072,EXP,336
11072,Kamayani_express,BSB,15:50:00,LTT,23:05:00,1640,31,15,1,0,0,0,1,1,11071,EXP,316
11077,Jhelum_express,PUNE,17:20:00,JAT,9:20:00,2177,40,0,1,0,0,0,1,1,11078,EXP,480
11078,Jhelum_express,JAT,21:45:00,PUNE,14:35:00,2173,40,50,1,0,0,0,1,1,11077,EXP,378
11087,Veraval_pune_express,VRL,6:25:00,PUNE,4:45:00,1066,22,20,1,0,0,0,1,1,11088,EXP,434
11088,Pune_veraval_express,PUNE,19:50:00,VRL,16:40:00,1066,20,50,1,0,0,0,1,1,11087,EXP,312
11089,Bhagat_ki_kothi_pune_exp,BGKT,5:30:00,PUNE,4:45:00,1094,23,15,1,0,0,0,1,1,11090,EXP,374
11090,Pune_bhagat_ki_kothi_exp,PUNE,19:50:00,BGKT,17:35:00,1094,21,45,1,0,0,0,1,1,11089,EXP,307
11091,Bhuj_pune_ahimsa_exp,BHUJ,8:00:00,PUNE,4:45:00,993,20,45,1,0,0,0,1,1,11092,EXP,469
11092,Pune_bhuj_ahimsa_exp,PUNE,19:50:00,BHUJ,15:20:00,993,19,30,1,0,0,0,1,1,11091,EXP,317
11093,Mumbai_cst_varanasi_mahanagari_exp,CSTM,0:10:00,BSB,4:40:00,1533,28,30,1,0,0,0,1,1,11094,EXP,315
11094,Varanasi_mumbai_cst_mahanagari_exp,BSB,11:25:00,CSTM,14:15:00,1533,26,50,1,0,0,0,1,1,11093,EXP,488
11095,Ahimsa_express,ADI,16:00:00,PUNE,4:45:00,635,12,45,1,0,0,0,1,1,11096,EXP,481
11096,Ahimsa_express,PUNE,19:50:00,ADI,7:45:00,635,11,55,1,0,0,0,1,1,11095,EXP,442
11097,Pune_ernakulam_poorna_exp,PUNE,23:10:00,ERS,4:20:00,1435,29,10,1,0,0,0,1,1,11098,EXP,323
11098,Ernakulam_pune_poorna_exp,ERS,23:30:00,PUNE,5:05:00,1435,29,35,1,0,0,0,1,1,11097,EXP,468
11105,Pratham_swatantrata_sangram_express,KOAA,7:25:00,JHS,8:50:00,1326,25,25,1,0,0,0,0,1,11106,EXP,426
11106,Pratham_swatantrata_sangram_express,JHS,20:40:00,KOAA,21:45:00,1326,25,5,1,0,0,0,0,1,11105,EXP,353
11107,Gwalior_varanasi_bundelkhand_express,GWL,20:40:00,BSB,10:50:00,624,14,10,1,0,0,1,1,1,11108,EXP,497
11108,Varanasi_gwalior_bundelkhand_express,BSB,18:05:00,GWL,8:55:00,624,14,50,1,0,0,1,1,1,11107,EXP,463
11109,Jhansi_lucknow_intercity_express,JHS,6:10:00,LKO,12:00:00,292,5,50,0,1,0,0,0,0,11110,EXP,427
11110,Lucknow_jhansi_intercity,LKO,16:30:00,JHS,22:35:00,292,6,5,0,1,0,0,0,0,11109,EXP,434
11123,Barauni_gwalior_mail,BJU,18:45:00,GWL,21:00:00,1055,26,15,1,0,0,0,1,1,11124,EXP,483
11124,Gwalior_barauni_mail,GWL,11:45:00,BJU,13:05:00,1055,25,20,1,0,0,0,1,1,11123,EXP,365
11125,Indore_gwalior_express,INDB,20:15:00,GWL,8:25:00,562,12,10,1,0,0,0,1,1,11126,EXP,436
11126,Gwalior_indore_express,GWL,19:30:00,INDB,7:50:00,562,12,20,1,0,0,0,1,1,11125,EXP,462
11265,Jabalpur_ambikapur_exp,JBP,14:15:00,ABKP,23:10:00,433,8,55,0,0,0,0,0,0,11266,EXP,372
11266,Ambikapur_jabalpur_exp,ABKP,6:05:00,JBP,14:55:00,433,8,50,1,0,0,0,0,0,11265,EXP,367
11271,Itarsi_bhopal_vindhyachal_exp,ET,16:20:00,BPL,9:25:00,738,17,5,1,0,0,0,0,0,11272,EXP,303
11272,Bhopal_itarsi_vindhyachal_exp,BPL,18:00:00,ET,12:20:00,738,18,20,1,0,0,0,0,0,11271,EXP,300
11401,Nandigram_express,CSTM,16:35:00,NGP,16:15:00,1139,23,40,1,0,0,0,1,1,11402,EXP,439
11402,Nandigram_express,NGP,6:00:00,CSTM,5:40:00,1139,23,40,1,0,0,0,1,1,11401,SHTB,412
11403,Nagpur_kolhapur_exp,NGP,15:00:00,KOP,15:25:00,1038,24,25,1,0,0,0,1,1,11404,SHTB,476
11404,Kolhapur_nagpur_exp,KOP,12:50:00,NGP,12:35:00,1038,23,45,1,0,0,0,1,1,11403,JSHTB,361
11423,Solapur_hubli_express,SUR,6:25:00,UBL,14:30:00,358,8,5,0,0,0,0,0,0,11424,JSHTB,334
11424,Hubli_jn_solapur_express,UBL,15:00:00,SUR,23:15:00,357,8,15,0,0,0,0,0,0,11423,SF,300
11447,Jabalpur_kol_howrah_shaktipunj_exp,JBP,0:30:00,HWH,4:15:00,1152,27,45,1,0,0,0,1,1,11448,PASS,354
11448,Howrah_jabalpur_shaktipunj_exp,HWH,14:30:00,JBP,15:45:00,1152,25,15,1,0,0,0,1,1,11447,PASS,354
11449,Jabalpur_shri_mata_vaishno_devi_katra_express,JBP,6:00:00,SVDK,13:10:00,1509,31,10,1,0,0,0,1,1,11450,EXP,445
11450,Shri_mata_vaishno_devi_katra_jabalpur_express,SVDK,23:45:00,JBP,8:40:00,1509,32,55,1,0,0,0,1,1,11449,EXP,432
11451,Jabalpur_rewa_intercity_exp,JBP,17:05:00,REWA,21:40:00,238,4,35,0,1,0,0,0,0,11452,EXP,362
11452,Rewa_jabalpur_intercity_exp,REWA,6:00:00,JBP,10:25:00,238,4,25,0,1,0,0,0,0,11451,SHTB,373
11453,Prerna_express,ADI,16:25:00,NGP,12:15:00,959,19,50,1,0,0,0,0,1,11454,SF,499
11454,Prerna_express,NGP,9:35:00,ADI,3:40:00,959,18,5,1,0,0,0,0,1,11453,SHTB,335
11463,Somnath_jabalpur_express,SMNH,9:40:00,JBP,15:10:00,1415,29,30,1,0,0,0,1,1,11464,SHTB,442
11464,Jabalpur_somnath_express,JBP,12:00:00,SMNH,17:55:00,1415,29,55,1,0,0,0,1,1,11463,SHTB,471
11465,Somnath_jabalpur_exp_(via_bina),SMNH,9:40:00,JBP,18:30:00,1570,32,50,1,0,0,0,1,1,11466,SHTB,461
11466,Jabalpur_somnath_exp_(via_bina),JBP,10:00:00,SMNH,17:55:00,1570,31,55,1,0,0,0,1,1,11465,SHTB,377
11471,Indore_jabalpur_overnight_express,INDB,17:45:00,JBP,5:40:00,555,11,55,1,0,0,1,1,1,11472,SHTB,352
11472,Jabalpur_indore_express,JBP,23:00:00,INDB,10:30:00,555,11,30,1,0,0,1,1,1,11471,SHTB,434
11701,Jabalpur_indore_intercity_exp,JBP,5:00:00,INDB,20:40:00,761,15,40,0,1,0,0,0,0,11702,SHTB,379
11702,Indore_jabalpur_intercity_exp,INDB,4:15:00,JBP,20:25:00,761,16,10,0,1,0,0,0,0,11701,SHTB,454
12001,Bhopal_new_delhi_shatabdi_express,BPL,14:40:00,NDLS,22:30:00,701,7,50,0,1,0,1,0,0,12002,SHTB,357
12002,New_delhi_bhopal_shatabdi_express,NDLS,6:15:00,BPL,14:05:00,701,7,50,0,1,0,1,0,0,12001,SHTB,310
12003,Lucknow_newdelhi_swarn_shatabdi_express,LKO,15:35:00,NDLS,22:05:00,511,6,30,0,1,0,0,0,0,12004,SHTB,390
12004,Newdelh_lucknowi_swarn_shatabdi_express,NDLS,6:15:00,LKO,12:30:00,511,6,15,0,1,0,0,0,0,12003,SHTB,464
12005,New_delhi_kalka_shatabdi,NDLS,17:15:00,KLK,21:20:00,303,4,5,0,1,0,1,0,0,12006,JSHTB,374
12006,Kalka_new_delhi_shatabdi,KLK,6:15:00,NDLS,10:25:00,303,4,10,0,1,0,0,0,0,12005,JSHTB,427
12007,Chennai_cent_mysore_shatabdi_express,MAS,6:00:00,MYS,13:00:00,500,7,0,0,1,0,1,0,0,12008,SHTB,324
12008,Mysore_chennai_cent_shatabdi_express,MYS,14:15:00,MAS,21:25:00,500,7,10,0,1,0,1,0,0,12007,SHTB,447
12009,Mumbai_ahmedabad_shatabdi_express,BCT,6:25:00,ADI,13:10:00,491,6,45,0,1,0,1,0,0,12010,SHTB,407
12010,Ahmedabad_mumbai_central_shatabdi,ADI,14:30:00,BCT,21:35:00,491,7,5,0,1,0,1,0,0,12009,SHTB,490
12011,Kalka_shatabdi_express,NDLS,7:40:00,KLK,11:45:00,303,4,5,0,1,0,0,0,0,12012,SHTB,434
12012,Kalka_new_delhi_shatabdi,KLK,17:45:00,NDLS,21:55:00,303,4,10,0,1,0,0,0,0,12011,SHTB,458
12013,New_delhi_amritsar_shatabdi_express,NDLS,16:30:00,ASR,22:35:00,448,6,5,0,1,0,1,0,0,12014,SHTB,494
12014,Amritsar_newdelhi_shatabdi,ASR,5:00:00,NDLS,11:15:00,448,6,15,0,1,0,1,0,0,12013,SHTB,406
12015,New_delhi_ajmer_shatabdi,NDLS,6:05:00,AII,12:40:00,443,6,35,0,1,0,1,0,0,12016,SHTB,319
12016,Ajmer_new_delhi_shatabdi,AII,15:50:00,NDLS,22:40:00,443,6,50,0,1,0,1,0,0,12015,SHTB,398
12017,New_delhi_dehradun_shatabdi,NDLS,6:50:00,DDN,12:40:00,315,5,50,0,1,0,1,0,0,12018,JSHTB,447
12018,Dehradun_new_delhi_shatabdi,DDN,17:00:00,NDLS,22:45:00,315,5,45,0,1,0,1,0,0,12017,JSHTB,389
12019,Howrah_ranchi_shatabdi_express,HWH,6:05:00,RNC,13:10:00,423,7,5,0,1,0,1,0,0,12020,JSHTB,444
12020,Ranchi_howrah_shatabdi_express,RNC,13:45:00,HWH,21:10:00,423,7,25,0,1,0,1,0,0,12019,JSHTB,356
12021,Barbil_janshatabdi,HWH,6:20:00,BBN,13:15:00,398,6,55,0,1,0,0,0,0,12022,JSHTB,380
12022,Barbil_howrah_janshatabdi,BBN,13:45:00,HWH,20:50:00,398,7,5,0,1,0,0,0,0,12021,JSHTB,327
12023,Howrah_patna_jan_shatabdi,HWH,14:05:00,PNBE,22:15:00,532,8,10,0,1,0,0,0,0,12024,JSHTB,401
12024,Patna_howrah_jan_shatabdi,PNBE,5:45:00,HWH,13:25:00,532,7,40,0,1,0,0,0,0,12023,JSHTB,405
12025,Pune_secunderabad_shatabdi_express,PUNE,5:50:00,SC,14:10:00,597,8,20,0,1,0,0,0,0,12026,JSHTB,470
12026,Secunderabad_pune_shatabdi,SC,14:40:00,PUNE,23:00:00,597,8,20,0,1,0,1,0,0,12025,JSHTB,442
12027,Chennai_cent_bangalore_city_shatabdi_exp,MAS,17:30:00,SBC,22:30:00,362,5,0,0,1,0,1,0,0,12028,JSHTB,423
12028,Bangalore_city_chennai_cent_shatabdi_exp,SBC,6:00:00,MAS,11:00:00,362,5,0,0,1,0,0,0,0,12027,SF,436
12029,New_delhi_amritsar_swarna_shatabdi_express,NDLS,7:20:00,ASR,13:25:00,448,6,5,0,1,0,1,0,0,12030,SF,480
12030,Amritsar_new_delhi_swarna_shatabdi_express,ASR,16:55:00,NDLS,23:05:00,448,6,10,0,1,0,1,0,0,12031,SF,467
12031,Amritsar_shatabdi_express,NDLS,7:20:00,ASR,13:25:00,448,6,5,0,1,0,1,0,0,12032,SF,347
12032,Amritsar_shatabdi_express,ASR,16:55:00,NDLS,23:05:00,448,6,10,0,1,0,1,0,0,12031,PASS,306
12033,Kanpur_shatabdi,CNB,6:00:00,NDLS,11:10:00,437,5,10,0,1,0,1,0,0,12034,JSHTB,373
12034,New_delhi_kanpur_shatabdi_express,NDLS,15:55:00,CNB,20:50:00,437,4,55,0,1,0,1,0,0,12033,JSHTB,386
12037,New_delhi_ludhiana_shatabdi_express,NDLS,7:00:00,LDH,12:20:00,329,5,20,0,1,0,0,0,0,12038,JSHTB,409
12038,Ludhiana_new_delhi_shatabdi_express,LDH,16:40:00,NDLS,22:05:00,329,5,25,0,1,0,0,0,0,12037,JSHTB,393
12051,Dadar_madgaon_jan_shatabdi_exp,DR,5:10:00,MAO,14:10:00,765,9,0,0,1,0,0,0,0,12052,JSHTB,361
12052,Madgaon_dadar_jan_shatabdi_exp,MAO,14:30:00,DR,23:20:00,765,8,50,0,1,0,0,0,0,12051,JSHTB,311
12053,Haridwar_amritsar_jan_shatabdi_express,HW,14:35:00,ASR,21:55:00,407,7,20,0,1,0,0,0,0,12054,JSHTB,445
12054,Amritsar_haridwar_jan_shatabdi,ASR,7:00:00,HW,13:55:00,407,6,55,0,1,0,0,0,0,12053,JSHTB,434
12055,Dehradun_jan_shatabdi_express,NDLS,15:15:00,DDN,21:10:00,303,5,55,0,1,0,0,0,0,12056,JSHTB,442
12056,Dehradun_jan_shatabdi_express,DDN,5:10:00,NDLS,11:15:00,305,6,5,0,1,0,0,0,0,12055,JSHTB,342
12057,New_delhi_una_janshatabdi,NDLS,14:35:00,UHL,22:10:00,410,7,35,0,1,0,0,0,0,12058,JSHTB,414
12058,Una_new_delhi_janshatabdi,UHL,5:00:00,NDLS,12:00:00,410,7,0,0,1,0,0,0,0,12057,JSHTB,391
12059,Kota_hazrat_nizamuddin_jan_shatabdi,KOTA,5:55:00,NZM,12:30:00,458,6,35,0,1,0,0,0,0,12060,JSHTB,362
12060,Hazarat_nizamuddin_kota_jan_shatabdi,NZM,13:20:00,KOTA,19:40:00,458,6,20,0,1,0,0,0,0,12059,JSHTB,427
12061,Habibganj_bhopal_jabalpur_jan_shatabdi,HBJ,17:40:00,JBP,22:55:00,331,5,15,0,1,0,0,0,0,12062,JSHTB,402
12062,Jabalpur_habibganj_bhopal_jan_shatabdi,JBP,6:00:00,HBJ,11:35:00,331,5,35,0,1,0,0,0,0,12061,JSHTB,493
12063,Haridwar_chandigarh_una_link_jan_shatabdi_express,HW,14:35:00,UHL,22:10:00,368,7,35,0,0,0,0,0,0,12064,JSHTB,372
12064,Una_chandigarh_haridwar_link_jan_shatabdi,UHL,5:00:00,HW,13:55:00,368,8,55,0,0,0,0,0,0,12063,SF,473
12067,Guwahati_jorhat_jan_shatabdi,GHY,6:30:00,JTTN,13:10:00,376,6,40,0,1,0,0,0,0,12068,SF,448
12068,Jorhat_guwahati_jan_shatabdi,JTTN,13:55:00,GHY,20:45:00,376,6,50,0,1,0,0,0,0,12067,SF,486
12069,Raigarh_gondia_jan_shatabdi,RIG,6:25:00,G,13:25:00,414,7,0,0,1,0,0,0,0,12070,SF,379
12070,Gondia_raigarh_jan_shatabdi,G,15:00:00,RIG,22:00:00,414,7,0,0,1,0,0,0,0,12069,SF,315
12071,Mumbai_aurangabad_jan_shatabdi,CSTM,13:50:00,AWB,20:35:00,374,6,45,0,1,0,0,0,0,12072,SF,403
12072,Aurangabad_mumbai_jan_shatabdi,AWB,6:00:00,CSTM,12:45:00,374,6,45,0,1,0,0,0,0,12071,SF,385
12073,Howrah_bhubaneswar_jan_shatabdi_express,HWH,13:35:00,BBS,20:20:00,439,6,45,0,1,0,0,0,0,12074,SF,374
12074,Bhubaneswar_howrah_jan_shatabdi_express,BBS,6:20:00,HWH,12:50:00,439,6,30,0,1,0,0,0,0,12073,SF,350
12075,Kozhikode_trivandrum_jan_shatabdi_express,CLT,13:40:00,TVC,20:55:00,399,7,15,0,1,0,0,0,0,12076,GR,373
12076,Trivandrum_kozhikode_jan_shatabdi_express,TVC,6:00:00,CLT,13:00:00,399,7,0,0,1,0,0,0,0,12075,GR,479
12077,Chennai_vijayawada_jan_shatabdi_express,MAS,7:00:00,BZA,13:35:00,431,6,35,0,1,0,0,0,0,12078,SF,345
12078,Vijayawada_chennai_jan_shatabdi,BZA,14:35:00,MAS,21:10:00,431,6,35,0,1,0,0,0,0,12077,SF,338
12079,Bangalore_city_hubli_jan_shatabdi,SBC,6:00:00,UBL,13:25:00,469,7,25,0,1,0,0,0,0,12080,SF,348
12080,Hubli_bangalore_janshatabdi,UBL,14:00:00,SBC,21:25:00,469,7,25,0,1,0,0,0,0,12079,SF,333
12081,Kozhikode_trivandrum_jan_shatabdi,CLT,6:15:00,TVC,13:45:00,413,7,30,0,1,0,0,0,0,12082,SF,456
12082,Trivandrum_kozhikode_jan_shatabdi,TVC,14:20:00,CLT,22:05:00,413,7,45,0,1,0,0,0,0,12081,SKR,322
12083,Mayiladuturai_coimbatore_jan_shatabdi,MV,14:45:00,CBE,21:20:00,362,6,35,0,1,0,0,0,0,12084,SF,440
12084,Coimbatore_mayiladuturai_jan_shatabdi,CBE,7:00:00,MV,13:40:00,362,6,40,0,1,0,0,0,0,12083,SF,364
12101,Mumbai_ltt_howrah_janeswari_super_deluxe_exp,LTT,20:35:00,HWH,3:35:00,1952,31,0,1,0,0,1,1,1,12102,SF,377
12102,Howrah_mumbai_ltt_janeswari_super_deluxe_exp,HWH,22:55:00,LTT,5:45:00,1952,30,50,1,0,0,1,1,1,12101,SF,422
12103,Pune_lucknow_jn_superfast_express,PUNE,16:15:00,LJN,17:10:00,1478,24,55,1,0,0,0,1,1,12104,SF,420
12104,Lucknow_jn_pune_express,LJN,6:30:00,PUNE,8:05:00,1477,25,35,1,0,0,0,1,1,12103,SF,388
12105,Vidarbha_express,CSTM,19:10:00,G,11:10:00,968,16,0,1,0,0,1,1,1,12106,SF,351
12106,Vidarbha_express,G,14:55:00,CSTM,6:50:00,968,15,55,1,0,0,1,1,1,12105,SF,419
12107,Mumbai_ltt_lucknow_superfast_express,LTT,16:25:00,LJN,15:10:00,1410,22,45,1,0,0,0,1,1,12108,SF,320
12108,Lucknow_mumbai_ltt_superfast_express,LJN,22:45:00,LTT,22:45:00,1409,24,0,1,0,0,0,1,1,12107,SF,324
12109,Panchavati_express,CSTM,18:15:00,MMR,22:50:00,261,4,35,0,1,0,0,0,0,12110,SF,472
12110,Panchavati_express,MMR,6:10:00,CSTM,10:45:00,261,4,35,0,1,0,0,0,0,12109,SF,348
12111,Mumbai_cst_amaravati_sf_express,CSTM,20:05:00,AMI,8:15:00,673,12,10,1,0,0,1,1,1,12112,PASS,317
12112,Amaravati_mumbai_cst_express,AMI,19:05:00,CSTM,6:35:00,673,11,30,1,0,0,1,1,1,12111,SF,493
12113,Pune_nagpur_garib_rath_express,PUNE,17:40:00,NGP,9:25:00,890,15,45,0,0,0,0,0,1,12114,SF,475
12114,Nagpur_pune_garib_rath,NGP,18:35:00,PUNE,9:45:00,890,15,10,0,0,0,0,0,1,12113,SF,363
12115,Siddheshwar_express,CSTM,22:42:00,SUR,6:57:00,455,8,15,1,0,0,1,1,1,12116,SF,411
12116,Siddheshwar_express,SUR,22:45:00,CSTM,7:00:00,455,8,15,1,0,0,1,1,1,12115,SF,384
12117,Mumbai_ltt_manmad_express,LTT,15:00:00,MMR,19:25:00,245,4,25,0,1,0,0,0,0,12118,SF,340
12118,Manmad_mumbai_ltt_express,MMR,8:35:00,LTT,13:00:00,245,4,25,0,1,0,0,0,0,12117,SF,366
12119,Amaravati_nagpur_express,AMI,5:15:00,NGP,8:35:00,184,3,20,0,1,0,0,0,0,12120,SF,393
12120,Nagpur_amravati_express,NGP,18:25:00,AMI,21:45:00,184,3,20,0,1,0,0,0,0,12119,SF,493
12121,Jabalpur_delhi_h_nizamuddin_s_kranti_exp,JBP,19:10:00,NZM,9:05:00,909,13,55,1,0,0,1,1,1,12122,SF,376
12122,Delhi_h_nizamuddin_jabalpur_s_kranti_exp,NZM,17:25:00,JBP,8:00:00,909,14,35,1,0,0,1,1,1,12121,SF,308
12123,Deccan_queen_sf_express,CSTM,17:10:00,PUNE,20:25:00,192,3,15,0,1,0,0,0,0,12124,SF,434
12124,Deccan_queen_sf_express,PUNE,7:15:00,CSTM,10:25:00,192,3,10,0,1,0,0,0,0,12123,SF,366
12125,Pragati_superfast_express,CSTM,16:25:00,PUNE,19:53:00,192,3,28,0,1,0,0,0,0,12124,SF,368
12126,Pragati_superfast_express,PUNE,7:50:00,CSTM,11:10:00,192,3,20,0,1,0,0,0,0,12127,SF,304
12127,Mumbaicst_pune_sf_intercity,CSTM,6:45:00,PUNE,9:52:00,192,3,7,0,1,0,0,0,0,12128,SF,488
12128,Pune_mumbaicst_intercity_express,PUNE,17:55:00,CSTM,21:00:00,192,3,5,0,1,0,0,0,0,12127,SF,431
12129,Pune_howrah_azad_hind_sf_exp,PUNE,18:25:00,HWH,3:50:00,2020,33,25,1,0,0,0,1,1,12130,SF,309
12130,Howrah_pune_azad_hind_sf_exp,HWH,21:55:00,PUNE,6:50:00,2020,32,55,1,0,0,0,1,1,12129,SF,471
12131,Mumbai_dadar_sainagar_shirdi_express,DR,21:45:00,SNSI,3:51:00,336,6,6,1,0,0,0,1,1,12132,SF,387
12132,Sainagar_shirdi_mumbai_dadar_express,SNSI,10:00:00,DR,16:05:00,336,6,5,1,0,0,0,1,1,12131,SF,402
12133,Mumbai_cst_mangalore_exp,CSTM,22:15:00,MAJN,12:25:00,1195,14,10,1,0,0,0,1,1,12134,SF,460
12134,Mangalore_mumbai_cst_exp,MAJN,14:00:00,CSTM,4:25:00,1195,14,25,1,0,0,0,1,1,12133,SF,488
12135,Pune_nagpur_superfast_express,PUNE,17:40:00,NGP,9:25:00,890,15,45,1,0,0,0,1,1,12136,SF,303
12136,Nagpur_pune_express,NGP,18:35:00,PUNE,9:45:00,890,15,10,1,0,0,0,1,1,12135,SF,442
12137,Punjab_mail,CSTM,19:40:00,FZR,5:40:00,1930,34,0,1,0,0,1,1,1,12138,SF,468
12138,Punjab_mail,FZR,21:40:00,CSTM,7:35:00,1930,33,55,1,0,0,1,1,1,12137,SF,481
12139,Sevagram_express,CSTM,15:00:00,NGP,6:10:00,838,15,10,1,0,0,0,1,1,12140,SF,466
12140,Sevagram_express,NGP,21:00:00,CSTM,12:00:00,838,15,0,1,0,0,0,1,1,12139,SF,456
12141,Mumbai_ltt_patliputra_sf_exp,LTT,23:25:00,PPTA,4:40:00,1714,29,15,1,0,0,0,1,1,12142,SF,407
12142,Patliputra_mumbai_ltt_sf_exp,PPTA,10:40:00,LTT,15:30:00,1714,28,50,1,0,0,0,1,1,12141,SF,352
12143,Ltt_sultanpur_superfast_weekly_express,LTT,16:40:00,SLN,19:45:00,1550,27,5,1,0,0,0,1,1,12144,SF,450
12144,Sultanpur_ltt_weekly_sf_express,SLN,23:55:00,LTT,4:10:00,1550,28,15,1,0,0,0,1,1,12143,SF,437
12145,Mumbai_ltt_puri_sf_exp,LTT,20:35:00,PURI,5:30:00,1818,32,55,1,0,0,0,1,1,12146,SF,422
12146,Puri_mumbai_ltt_sf_exp,PURI,23:05:00,LTT,7:30:00,1818,32,25,1,0,0,0,1,1,12145,SF,412
